card_id,set_codigo,numero,nome,image_url,label
sv03.5-098,MEW,098,Krabby,https://assets.tcgdex.net/en/sv/sv03.5/098/high.png,0
sv03.5-099,MEW,099,Kingler,https://assets.tcgdex.net/en/sv/sv03.5/099/high.png,0
sv03.5-100,MEW,100,Voltorb,https://assets.tcgdex.net/en/sv/sv03.5/100/high.png,0
sv03.5-101,MEW,101,Electrode,https://assets.tcgdex.net/en/sv/sv03.5/101/high.png,0
sv03.5-102,MEW,102,Exeggcute,https://assets.tcgdex.net/en/sv/sv03.5/102/high.png,0
sv03.5-103,MEW,103,Exeggutor,https://assets.tcgdex.net/en/sv/sv03.5/103/high.png,0
sv03.5-104,MEW,104,Cubone,https://assets.tcgdex.net/en/sv/sv03.5/104/high.png,0
sv03.5-105,MEW,105,Marowak,https://assets.tcgdex.net/en/sv/sv03.5/105/high.png,0
sv03.5-106,MEW,106,Hitmonlee,https://assets.tcgdex.net/en/sv/sv03.5/106/high.png,0
sv03.5-107,MEW,107,Hitmonchan,https://assets.tcgdex.net/en/sv/sv03.5/107/high.png,0
sv03.5-108,MEW,108,Lickitung,https://assets.tcgdex.net/en/sv/sv03.5/108/high.png,0
sv03.5-109,MEW,109,Koffing,https://assets.tcgdex.net/en/sv/sv03.5/109/high.png,0
sv03.5-110,MEW,110,Weezing,https://assets.tcgdex.net/en/sv/sv03.5/110/high.png,0
sv03.5-111,MEW,111,Rhyhorn,https://assets.tcgdex.net/en/sv/sv03.5/111/high.png,0
sv03.5-112,MEW,112,Rhydon,https://assets.tcgdex.net/en/sv/sv03.5/112/high.png,0
sv03.5-113,MEW,113,Chansey,https://assets.tcgdex.net/en/sv/sv03.5/113/high.png,0
sv03.5-114,MEW,114,Tangela,https://assets.tcgdex.net/en/sv/sv03.5/114/high.png,0
sv03.5-115,MEW,115,Kangaskhan ex,https://assets.tcgdex.net/en/sv/sv03.5/115/high.png,0
sv03.5-116,MEW,116,Horsea,https://assets.tcgdex.net/en/sv/sv03.5/116/high.png,0
sv03.5-117,MEW,117,Seadra,https://assets.tcgdex.net/en/sv/sv03.5/117/high.png,0
sv03.5-118,MEW,118,Goldeen,https://assets.tcgdex.net/en/sv/sv03.5/118/high.png,0
sv03.5-119,MEW,119,Seaking,https://assets.tcgdex.net/en/sv/sv03.5/119/high.png,0
sv03.5-120,MEW,120,Staryu,https://assets.tcgdex.net/en/sv/sv03.5/120/high.png,0
sv03.5-121,MEW,121,Starmie,https://assets.tcgdex.net/en/sv/sv03.5/121/high.png,0
sv03.5-122,MEW,122,Mr. Mime,https://assets.tcgdex.net/en/sv/sv03.5/122/high.png,0
sv03.5-123,MEW,123,Scyther,https://assets.tcgdex.net/en/sv/sv03.5/123/high.png,0
sv03.5-124,MEW,124,Jynx ex,https://assets.tcgdex.net/en/sv/sv03.5/124/high.png,0
sv03.5-125,MEW,125,Electabuzz,https://assets.tcgdex.net/en/sv/sv03.5/125/high.png,0
sv03.5-126,MEW,126,Magmar,https://assets.tcgdex.net/en/sv/sv03.5/126/high.png,0
sv03.5-127,MEW,127,Pinsir,https://assets.tcgdex.net/en/sv/sv03.5/127/high.png,0
sv03.5-128,MEW,128,Tauros,https://assets.tcgdex.net/en/sv/sv03.5/128/high.png,0
sv03.5-129,MEW,129,Magikarp,https://assets.tcgdex.net/en/sv/sv03.5/129/high.png,0
sv03.5-130,MEW,130,Gyarados,https://assets.tcgdex.net/en/sv/sv03.5/130/high.png,0
sv03.5-131,MEW,131,Lapras,https://assets.tcgdex.net/en/sv/sv03.5/131/high.png,0
sv03.5-132,MEW,132,Ditto,https://assets.tcgdex.net/en/sv/sv03.5/132/high.png,0
sv03.5-133,MEW,133,Eevee,https://assets.tcgdex.net/en/sv/sv03.5/133/high.png,0
sv03.5-134,MEW,134,Vaporeon,https://assets.tcgdex.net/en/sv/sv03.5/134/high.png,0
sv03.5-135,MEW,135,Jolteon,https://assets.tcgdex.net/en/sv/sv03.5/135/high.png,0
sv03.5-136,MEW,136,Flareon,https://assets.tcgdex.net/en/sv/sv03.5/136/high.png,0
sv03.5-137,MEW,137,Porygon,https://assets.tcgdex.net/en/sv/sv03.5/137/high.png,0
sv03.5-138,MEW,138,Omanyte,https://assets.tcgdex.net/en/sv/sv03.5/138/high.png,0
sv03.5-139,MEW,139,Omastar,https://assets.tcgdex.net/en/sv/sv03.5/139/high.png,0
sv03.5-140,MEW,140,Kabuto,https://assets.tcgdex.net/en/sv/sv03.5/140/high.png,0
sv03.5-141,MEW,141,Kabutops,https://assets.tcgdex.net/en/sv/sv03.5/141/high.png,0
sv03.5-142,MEW,142,Aerodactyl,https://assets.tcgdex.net/en/sv/sv03.5/142/high.png,0
sv03.5-143,MEW,143,Snorlax,https://assets.tcgdex.net/en/sv/sv03.5/143/high.png,0
sv03.5-144,MEW,144,Articuno,https://assets.tcgdex.net/en/sv/sv03.5/144/high.png,0
sv03.5-145,MEW,145,Zapdos ex,https://assets.tcgdex.net/en/sv/sv03.5/145/high.png,0
sv03.5-146,MEW,146,Moltres,https://assets.tcgdex.net/en/sv/sv03.5/146/high.png,0
sv03.5-147,MEW,147,Dratini,https://assets.tcgdex.net/en/sv/sv03.5/147/high.png,0
sv03.5-148,MEW,148,Dragonair,https://assets.tcgdex.net/en/sv/sv03.5/148/high.png,0
sv03.5-149,MEW,149,Dragonite,https://assets.tcgdex.net/en/sv/sv03.5/149/high.png,0
sv03.5-150,MEW,150,Mewtwo,https://assets.tcgdex.net/en/sv/sv03.5/150/high.png,0
sv03.5-151,MEW,151,Mew ex,https://assets.tcgdex.net/en/sv/sv03.5/151/high.png,0
sv03.5-166,MEW,166,Bulbasaur,https://assets.tcgdex.net/en/sv/sv03.5/166/high.png,0
sv03.5-167,MEW,167,Ivysaur,https://assets.tcgdex.net/en/sv/sv03.5/167/high.png,0
sv03.5-168,MEW,168,Charmander,https://assets.tcgdex.net/en/sv/sv03.5/168/high.png,0
sv03.5-169,MEW,169,Charmeleon,https://assets.tcgdex.net/en/sv/sv03.5/169/high.png,0
sv03.5-170,MEW,170,Squirtle,https://assets.tcgdex.net/en/sv/sv03.5/170/high.png,0
sv03.5-171,MEW,171,Wartortle,https://assets.tcgdex.net/en/sv/sv03.5/171/high.png,0
sv03.5-172,MEW,172,Caterpie,https://assets.tcgdex.net/en/sv/sv03.5/172/high.png,0
sv03.5-173,MEW,173,Pikachu,https://assets.tcgdex.net/en/sv/sv03.5/173/high.png,0
sv03.5-174,MEW,174,Nidoking,https://assets.tcgdex.net/en/sv/sv03.5/174/high.png,0
sv03.5-175,MEW,175,Psyduck,https://assets.tcgdex.net/en/sv/sv03.5/175/high.png,0
sv03.5-176,MEW,176,Poliwhirl,https://assets.tcgdex.net/en/sv/sv03.5/176/high.png,0
sv03.5-177,MEW,177,Machoke,https://assets.tcgdex.net/en/sv/sv03.5/177/high.png,0
sv03.5-178,MEW,178,Tangela,https://assets.tcgdex.net/en/sv/sv03.5/178/high.png,0
sv03.5-179,MEW,179,Mr. Mime,https://assets.tcgdex.net/en/sv/sv03.5/179/high.png,0
sv03.5-180,MEW,180,Omanyte,https://assets.tcgdex.net/en/sv/sv03.5/180/high.png,0
sv03.5-181,MEW,181,Dragonair,https://assets.tcgdex.net/en/sv/sv03.5/181/high.png,0
sv03.5-182,MEW,182,Venusaur ex,https://assets.tcgdex.net/en/sv/sv03.5/182/high.png,0
sv03.5-183,MEW,183,Charizard ex,https://assets.tcgdex.net/en/sv/sv03.5/183/high.png,0
sv03.5-184,MEW,184,Blastoise ex,https://assets.tcgdex.net/en/sv/sv03.5/184/high.png,0
sv03.5-185,MEW,185,Arbok ex,https://assets.tcgdex.net/en/sv/sv03.5/185/high.png,0
sv03.5-186,MEW,186,Ninetales ex,https://assets.tcgdex.net/en/sv/sv03.5/186/high.png,0
sv03.5-187,MEW,187,Wigglytuff ex,https://assets.tcgdex.net/en/sv/sv03.5/187/high.png,0
sv03.5-188,MEW,188,Alakazam ex,https://assets.tcgdex.net/en/sv/sv03.5/188/high.png,0
sv03.5-189,MEW,189,Golem ex,https://assets.tcgdex.net/en/sv/sv03.5/189/high.png,0
sv03.5-190,MEW,190,Kangaskhan ex,https://assets.tcgdex.net/en/sv/sv03.5/190/high.png,0
sv03.5-191,MEW,191,Jynx ex,https://assets.tcgdex.net/en/sv/sv03.5/191/high.png,0
sv03.5-192,MEW,192,Zapdos ex,https://assets.tcgdex.net/en/sv/sv03.5/192/high.png,0
sv03.5-193,MEW,193,Mew ex,https://assets.tcgdex.net/en/sv/sv03.5/193/high.png,0
sv03.5-198,MEW,198,Venusaur ex,https://assets.tcgdex.net/en/sv/sv03.5/198/high.png,0
sv03.5-199,MEW,199,Charizard ex,https://assets.tcgdex.net/en/sv/sv03.5/199/high.png,0
sv03.5-200,MEW,200,Blastoise ex,https://assets.tcgdex.net/en/sv/sv03.5/200/high.png,0
sv03.5-201,MEW,201,Alakazam ex,https://assets.tcgdex.net/en/sv/sv03.5/201/high.png,0
sv03.5-202,MEW,202,Zapdos ex,https://assets.tcgdex.net/en/sv/sv03.5/202/high.png,0
sv03.5-205,MEW,205,Mew ex,https://assets.tcgdex.net/en/sv/sv03.5/205/high.png,0
sv10.5w-001,WHT,001,Sewaddle,https://assets.tcgdex.net/en/sv/sv10.5w/001/high.png,0
sv10.5w-002,WHT,002,Swadloon,https://assets.tcgdex.net/en/sv/sv10.5w/002/high.png,0
sv10.5w-003,WHT,003,Leavanny,https://assets.tcgdex.net/en/sv/sv10.5w/003/high.png,0
sv10.5w-004,WHT,004,Cottonee,https://assets.tcgdex.net/en/sv/sv10.5w/004/high.png,0
sv10.5w-005,WHT,005,Whimsicott ex,https://assets.tcgdex.net/en/sv/sv10.5w/005/high.png,0
sv10.5w-006,WHT,006,Deerling,https://assets.tcgdex.net/en/sv/sv10.5w/006/high.png,0
sv10.5w-007,WHT,007,Sawsbuck,https://assets.tcgdex.net/en/sv/sv10.5w/007/high.png,0
sv10.5w-008,WHT,008,Shelmet,https://assets.tcgdex.net/en/sv/sv10.5w/008/high.png,0
sv10.5w-009,WHT,009,Accelgor,https://assets.tcgdex.net/en/sv/sv10.5w/009/high.png,0
sv10.5w-010,WHT,010,Virizion,https://assets.tcgdex.net/en/sv/sv10.5w/010/high.png,0
sv10.5w-011,WHT,011,Tepig,https://assets.tcgdex.net/en/sv/sv10.5w/011/high.png,0
sv10.5w-012,WHT,012,Pignite,https://assets.tcgdex.net/en/sv/sv10.5w/012/high.png,0
sv10.5w-013,WHT,013,Emboar,https://assets.tcgdex.net/en/sv/sv10.5w/013/high.png,0
sv10.5w-014,WHT,014,Pansear,https://assets.tcgdex.net/en/sv/sv10.5w/014/high.png,0
sv10.5w-015,WHT,015,Simisear,https://assets.tcgdex.net/en/sv/sv10.5w/015/high.png,0
sv10.5w-016,WHT,016,Litwick,https://assets.tcgdex.net/en/sv/sv10.5w/016/high.png,0
sv10.5w-017,WHT,017,Lampent,https://assets.tcgdex.net/en/sv/sv10.5w/017/high.png,0
sv10.5w-018,WHT,018,Chandelure,https://assets.tcgdex.net/en/sv/sv10.5w/018/high.png,0
sv10.5w-019,WHT,019,Heatmor,https://assets.tcgdex.net/en/sv/sv10.5w/019/high.png,0
sv10.5w-020,WHT,020,Reshiram ex,https://assets.tcgdex.net/en/sv/sv10.5w/020/high.png,0
sv10.5w-021,WHT,021,Oshawott,https://assets.tcgdex.net/en/sv/sv10.5w/021/high.png,0
sv10.5w-022,WHT,022,Dewott,https://assets.tcgdex.net/en/sv/sv10.5w/022/high.png,0
sv10.5w-023,WHT,023,Samurott,https://assets.tcgdex.net/en/sv/sv10.5w/023/high.png,0
sv10.5w-024,WHT,024,Basculin,https://assets.tcgdex.net/en/sv/sv10.5w/024/high.png,0
sv10.5w-025,WHT,025,Ducklett,https://assets.tcgdex.net/en/sv/sv10.5w/025/high.png,0
sv10.5w-026,WHT,026,Swanna,https://assets.tcgdex.net/en/sv/sv10.5w/026/high.png,0
sv10.5w-027,WHT,027,Vanillite,https://assets.tcgdex.net/en/sv/sv10.5w/027/high.png,0
sv10.5w-028,WHT,028,Vanillish,https://assets.tcgdex.net/en/sv/sv10.5w/028/high.png,0
sv10.5w-029,WHT,029,Vanilluxe,https://assets.tcgdex.net/en/sv/sv10.5w/029/high.png,0
sv10.5w-030,WHT,030,Keldeo ex,https://assets.tcgdex.net/en/sv/sv10.5w/030/high.png,0
sv10.5w-031,WHT,031,Blitzle,https://assets.tcgdex.net/en/sv/sv10.5w/031/high.png,0
sv10.5w-032,WHT,032,Zebstrika,https://assets.tcgdex.net/en/sv/sv10.5w/032/high.png,0
sv10.5w-033,WHT,033,Joltik,https://assets.tcgdex.net/en/sv/sv10.5w/033/high.png,0
sv10.5w-034,WHT,034,Galvantula,https://assets.tcgdex.net/en/sv/sv10.5w/034/high.png,0
sv10.5w-035,WHT,035,Stunfisk,https://assets.tcgdex.net/en/sv/sv10.5w/035/high.png,0
sv10.5w-036,WHT,036,Woobat,https://assets.tcgdex.net/en/sv/sv10.5w/036/high.png,0
sv10.5w-037,WHT,037,Swoobat,https://assets.tcgdex.net/en/sv/sv10.5w/037/high.png,0
sv10.5w-038,WHT,038,Sigilyph,https://assets.tcgdex.net/en/sv/sv10.5w/038/high.png,0
sv10.5w-039,WHT,039,Yamask,https://assets.tcgdex.net/en/sv/sv10.5w/039/high.png,0
sv10.5w-040,WHT,040,Cofagrigus,https://assets.tcgdex.net/en/sv/sv10.5w/040/high.png,0
sv10.5w-041,WHT,041,Gothita,https://assets.tcgdex.net/en/sv/sv10.5w/041/high.png,0
sv10.5w-042,WHT,042,Gothorita,https://assets.tcgdex.net/en/sv/sv10.5w/042/high.png,0
sv10.5w-043,WHT,043,Gothitelle,https://assets.tcgdex.net/en/sv/sv10.5w/043/high.png,0
sv10.5w-044,WHT,044,Frillish,https://assets.tcgdex.net/en/sv/sv10.5w/044/high.png,0
sv10.5w-045,WHT,045,Jellicent ex,https://assets.tcgdex.net/en/sv/sv10.5w/045/high.png,0
sv10.5w-046,WHT,046,Roggenrola,https://assets.tcgdex.net/en/sv/sv10.5w/046/high.png,0
sv10.5w-047,WHT,047,Boldore,https://assets.tcgdex.net/en/sv/sv10.5w/047/high.png,0
sv10.5w-048,WHT,048,Gigalith,https://assets.tcgdex.net/en/sv/sv10.5w/048/high.png,0
sv10.5w-049,WHT,049,Sawk,https://assets.tcgdex.net/en/sv/sv10.5w/049/high.png,0
sv10.5w-050,WHT,050,Archen,https://assets.tcgdex.net/en/sv/sv10.5w/050/high.png,0
sv10.5w-051,WHT,051,Archeops,https://assets.tcgdex.net/en/sv/sv10.5w/051/high.png,0
sv10.5w-052,WHT,052,Mienfoo,https://assets.tcgdex.net/en/sv/sv10.5w/052/high.png,0
sv10.5w-053,WHT,053,Mienshao,https://assets.tcgdex.net/en/sv/sv10.5w/053/high.png,0
sv10.5w-054,WHT,054,Terrakion,https://assets.tcgdex.net/en/sv/sv10.5w/054/high.png,0
sv10.5w-055,WHT,055,Purrloin,https://assets.tcgdex.net/en/sv/sv10.5w/055/high.png,0
sv10.5w-056,WHT,056,Liepard,https://assets.tcgdex.net/en/sv/sv10.5w/056/high.png,0
sv10.5w-057,WHT,057,Scraggy,https://assets.tcgdex.net/en/sv/sv10.5w/057/high.png,0
sv10.5w-058,WHT,058,Scrafty,https://assets.tcgdex.net/en/sv/sv10.5w/058/high.png,0
sv10.5w-059,WHT,059,Trubbish,https://assets.tcgdex.net/en/sv/sv10.5w/059/high.png,0
sv10.5w-060,WHT,060,Garbodor,https://assets.tcgdex.net/en/sv/sv10.5w/060/high.png,0
sv10.5w-061,WHT,061,Zorua,https://assets.tcgdex.net/en/sv/sv10.5w/061/high.png,0
sv10.5w-062,WHT,062,Zoroark,https://assets.tcgdex.net/en/sv/sv10.5w/062/high.png,0
sv10.5w-063,WHT,063,Vullaby,https://assets.tcgdex.net/en/sv/sv10.5w/063/high.png,0
sv10.5w-064,WHT,064,Mandibuzz,https://assets.tcgdex.net/en/sv/sv10.5w/064/high.png,0
sv10.5w-065,WHT,065,Deino,https://assets.tcgdex.net/en/sv/sv10.5w/065/high.png,0
sv10.5w-066,WHT,066,Zweilous,https://assets.tcgdex.net/en/sv/sv10.5w/066/high.png,0
sv10.5w-067,WHT,067,Hydreigon ex,https://assets.tcgdex.net/en/sv/sv10.5w/067/high.png,0
sv10.5w-068,WHT,068,Ferroseed,https://assets.tcgdex.net/en/sv/sv10.5w/068/high.png,0
sv10.5w-069,WHT,069,Ferrothorn,https://assets.tcgdex.net/en/sv/sv10.5w/069/high.png,0
sv10.5w-070,WHT,070,Durant,https://assets.tcgdex.net/en/sv/sv10.5w/070/high.png,0
sv10.5w-071,WHT,071,Druddigon,https://assets.tcgdex.net/en/sv/sv10.5w/071/high.png,0
sv10.5w-072,WHT,072,Patrat,https://assets.tcgdex.net/en/sv/sv10.5w/072/high.png,0
sv10.5w-073,WHT,073,Watchog,https://assets.tcgdex.net/en/sv/sv10.5w/073/high.png,0
sv10.5w-074,WHT,074,Lillipup,https://assets.tcgdex.net/en/sv/sv10.5w/074/high.png,0
sv10.5w-075,WHT,075,Herdier,https://assets.tcgdex.net/en/sv/sv10.5w/075/high.png,0
sv10.5w-076,WHT,076,Stoutland,https://assets.tcgdex.net/en/sv/sv10.5w/076/high.png,0
sv10.5w-077,WHT,077,Bouffalant ex,https://assets.tcgdex.net/en/sv/sv10.5w/077/high.png,0
sv10.5w-078,WHT,078,Tornadus,https://assets.tcgdex.net/en/sv/sv10.5w/078/high.png,0
sv10.5w-087,WHT,087,Sewaddle,https://assets.tcgdex.net/en/sv/sv10.5w/087/high.png,0
sv10.5w-088,WHT,088,Swadloon,https://assets.tcgdex.net/en/sv/sv10.5w/088/high.png,0
sv10.5w-089,WHT,089,Leavanny,https://assets.tcgdex.net/en/sv/sv10.5w/089/high.png,0
sv10.5w-090,WHT,090,Cottonee,https://assets.tcgdex.net/en/sv/sv10.5w/090/high.png,0
sv10.5w-091,WHT,091,Deerling,https://assets.tcgdex.net/en/sv/sv10.5w/091/high.png,0
sv10.5w-092,WHT,092,Sawsbuck,https://assets.tcgdex.net/en/sv/sv10.5w/092/high.png,0
sv10.5w-093,WHT,093,Shelmet,https://assets.tcgdex.net/en/sv/sv10.5w/093/high.png,0
sv10.5w-094,WHT,094,Accelgor,https://assets.tcgdex.net/en/sv/sv10.5w/094/high.png,0
sv10.5w-095,WHT,095,Virizion,https://assets.tcgdex.net/en/sv/sv10.5w/095/high.png,0
sv10.5w-096,WHT,096,Tepig,https://assets.tcgdex.net/en/sv/sv10.5w/096/high.png,0
sv10.5w-097,WHT,097,Pignite,https://assets.tcgdex.net/en/sv/sv10.5w/097/high.png,0
sv10.5w-098,WHT,098,Emboar,https://assets.tcgdex.net/en/sv/sv10.5w/098/high.png,0
sv10.5w-099,WHT,099,Pansear,https://assets.tcgdex.net/en/sv/sv10.5w/099/high.png,0
sv10.5w-100,WHT,100,Simisear,https://assets.tcgdex.net/en/sv/sv10.5w/100/high.png,0
sv10.5w-101,WHT,101,Litwick,https://assets.tcgdex.net/en/sv/sv10.5w/101/high.png,0
sv10.5w-102,WHT,102,Lampent,https://assets.tcgdex.net/en/sv/sv10.5w/102/high.png,0
sv10.5w-103,WHT,103,Chandelure,https://assets.tcgdex.net/en/sv/sv10.5w/103/high.png,0
sv10.5w-104,WHT,104,Heatmor,https://assets.tcgdex.net/en/sv/sv10.5w/104/high.png,0
sv10.5w-105,WHT,105,Oshawott,https://assets.tcgdex.net/en/sv/sv10.5w/105/high.png,0
sv10.5w-106,WHT,106,Dewott,https://assets.tcgdex.net/en/sv/sv10.5w/106/high.png,0
sv10.5w-107,WHT,107,Samurott,https://assets.tcgdex.net/en/sv/sv10.5w/107/high.png,0
sv10.5w-108,WHT,108,Basculin,https://assets.tcgdex.net/en/sv/sv10.5w/108/high.png,0
sv10.5w-109,WHT,109,Ducklett,https://assets.tcgdex.net/en/sv/sv10.5w/109/high.png,0
sv10.5w-110,WHT,110,Swanna,https://assets.tcgdex.net/en/sv/sv10.5w/110/high.png,0
sv10.5w-111,WHT,111,Vanillite,https://assets.tcgdex.net/en/sv/sv10.5w/111/high.png,0
sv10.5w-112,WHT,112,Vanillish,https://assets.tcgdex.net/en/sv/sv10.5w/112/high.png,0
sv10.5w-113,WHT,113,Vanilluxe,https://assets.tcgdex.net/en/sv/sv10.5w/113/high.png,0
sv10.5w-114,WHT,114,Blitzle,https://assets.tcgdex.net/en/sv/sv10.5w/114/high.png,0
sv10.5w-115,WHT,115,Zebstrika,https://assets.tcgdex.net/en/sv/sv10.5w/115/high.png,0
sv10.5w-116,WHT,116,Joltik,https://assets.tcgdex.net/en/sv/sv10.5w/116/high.png,0
sv10.5w-117,WHT,117,Galvantula,https://assets.tcgdex.net/en/sv/sv10.5w/117/high.png,0
sv10.5w-118,WHT,118,Stunfisk,https://assets.tcgdex.net/en/sv/sv10.5w/118/high.png,0
sv10.5w-119,WHT,119,Woobat,https://assets.tcgdex.net/en/sv/sv10.5w/119/high.png,0
sv10.5w-120,WHT,120,Swoobat,https://assets.tcgdex.net/en/sv/sv10.5w/120/high.png,0
sv10.5w-121,WHT,121,Sigilyph,https://assets.tcgdex.net/en/sv/sv10.5w/121/high.png,0
sv10.5w-122,WHT,122,Yamask,https://assets.tcgdex.net/en/sv/sv10.5w/122/high.png,0
sv10.5w-123,WHT,123,Cofagrigus,https://assets.tcgdex.net/en/sv/sv10.5w/123/high.png,0
sv10.5w-124,WHT,124,Gothita,https://assets.tcgdex.net/en/sv/sv10.5w/124/high.png,0
sv10.5w-125,WHT,125,Gothorita,https://assets.tcgdex.net/en/sv/sv10.5w/125/high.png,0
sv10.5w-126,WHT,126,Frillish,https://assets.tcgdex.net/en/sv/sv10.5w/126/high.png,0
sv10.5w-127,WHT,127,Roggenrola,https://assets.tcgdex.net/en/sv/sv10.5w/127/high.png,0
sv10.5w-128,WHT,128,Boldore,https://assets.tcgdex.net/en/sv/sv10.5w/128/high.png,0
sv10.5w-129,WHT,129,Gigalith,https://assets.tcgdex.net/en/sv/sv10.5w/129/high.png,0
sv10.5w-130,WHT,130,Sawk,https://assets.tcgdex.net/en/sv/sv10.5w/130/high.png,0
sv10.5w-131,WHT,131,Archen,https://assets.tcgdex.net/en/sv/sv10.5w/131/high.png,0
sv10.5w-132,WHT,132,Archeops,https://assets.tcgdex.net/en/sv/sv10.5w/132/high.png,0
sv10.5w-133,WHT,133,Mienfoo,https://assets.tcgdex.net/en/sv/sv10.5w/133/high.png,0
sv10.5w-134,WHT,134,Mienshao,https://assets.tcgdex.net/en/sv/sv10.5w/134/high.png,0
sv10.5w-135,WHT,135,Terrakion,https://assets.tcgdex.net/en/sv/sv10.5w/135/high.png,0
sv10.5w-136,WHT,136,Purrloin,https://assets.tcgdex.net/en/sv/sv10.5w/136/high.png,0
sv10.5w-137,WHT,137,Liepard,https://assets.tcgdex.net/en/sv/sv10.5w/137/high.png,0
sv10.5w-138,WHT,138,Scraggy,https://assets.tcgdex.net/en/sv/sv10.5w/138/high.png,0
sv10.5w-139,WHT,139,Scrafty,https://assets.tcgdex.net/en/sv/sv10.5w/139/high.png,0
sv10.5w-140,WHT,140,Trubbish,https://assets.tcgdex.net/en/sv/sv10.5w/140/high.png,0
sv10.5w-141,WHT,141,Garbodor,https://assets.tcgdex.net/en/sv/sv10.5w/141/high.png,0
sv10.5w-142,WHT,142,Zorua,https://assets.tcgdex.net/en/sv/sv10.5w/142/high.png,0
sv10.5w-143,WHT,143,Zoroark,https://assets.tcgdex.net/en/sv/sv10.5w/143/high.png,0
sv10.5w-144,WHT,144,Vullaby,https://assets.tcgdex.net/en/sv/sv10.5w/144/high.png,0
sv10.5w-145,WHT,145,Mandibuzz,https://assets.tcgdex.net/en/sv/sv10.5w/145/high.png,0
sv10.5w-146,WHT,146,Deino,https://assets.tcgdex.net/en/sv/sv10.5w/146/high.png,0
sv10.5w-147,WHT,147,Zweilous,https://assets.tcgdex.net/en/sv/sv10.5w/147/high.png,0
sv10.5w-148,WHT,148,Ferroseed,https://assets.tcgdex.net/en/sv/sv10.5w/148/high.png,0
sv10.5w-149,WHT,149,Ferrothorn,https://assets.tcgdex.net/en/sv/sv10.5w/149/high.png,0
sv10.5w-150,WHT,150,Durant,https://assets.tcgdex.net/en/sv/sv10.5w/150/high.png,0
sv10.5w-151,WHT,151,Druddigon,https://assets.tcgdex.net/en/sv/sv10.5w/151/high.png,0
sv10.5w-152,WHT,152,Patrat,https://assets.tcgdex.net/en/sv/sv10.5w/152/high.png,0
sv10.5w-153,WHT,153,Watchog,https://assets.tcgdex.net/en/sv/sv10.5w/153/high.png,0
sv10.5w-154,WHT,154,Lillipup,https://assets.tcgdex.net/en/sv/sv10.5w/154/high.png,0
sv10.5w-155,WHT,155,Herdier,https://assets.tcgdex.net/en/sv/sv10.5w/155/high.png,0
sv10.5w-156,WHT,156,Stoutland,https://assets.tcgdex.net/en/sv/sv10.5w/156/high.png,0
sv10.5w-157,WHT,157,Whimsicott ex,https://assets.tcgdex.net/en/sv/sv10.5w/157/high.png,0
sv10.5w-158,WHT,158,Reshiram ex,https://assets.tcgdex.net/en/sv/sv10.5w/158/high.png,0
sv10.5w-159,WHT,159,Keldeo ex,https://assets.tcgdex.net/en/sv/sv10.5w/159/high.png,0
sv10.5w-160,WHT,160,Jellicent ex,https://assets.tcgdex.net/en/sv/sv10.5w/160/high.png,0
sv10.5w-161,WHT,161,Hydreigon ex,https://assets.tcgdex.net/en/sv/sv10.5w/161/high.png,0
sv10.5w-162,WHT,162,Bouffalant ex,https://assets.tcgdex.net/en/sv/sv10.5w/162/high.png,0
sv10.5w-165,WHT,165,Whimsicott ex,https://assets.tcgdex.net/en/sv/sv10.5w/165/high.png,0
sv10.5w-166,WHT,166,Reshiram ex,https://assets.tcgdex.net/en/sv/sv10.5w/166/high.png,0
sv10.5w-167,WHT,167,Keldeo ex,https://assets.tcgdex.net/en/sv/sv10.5w/167/high.png,0
sv10.5w-168,WHT,168,Jellicent ex,https://assets.tcgdex.net/en/sv/sv10.5w/168/high.png,0
sv10.5w-169,WHT,169,Hydreigon ex,https://assets.tcgdex.net/en/sv/sv10.5w/169/high.png,0
sv10.5w-170,WHT,170,Bouffalant ex,https://assets.tcgdex.net/en/sv/sv10.5w/170/high.png,0
sv10.5w-172,WHT,172,Victini,https://assets.tcgdex.net/en/sv/sv10.5w/172/high.png,0
sv10.5w-173,WHT,173,Reshiram ex,https://assets.tcgdex.net/en/sv/sv10.5w/173/high.png,0
